id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,1,1,Yes,losing_text,improve_qwen,losing_text,improve_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,1,2,No,losing_text,improve_llama,losing_text,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,2,Yes,losing_text,paraphrase_mistral,paraphrase_mistral,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,2,Yes,losing_text,paraphrase_gemini,paraphrase_gemini,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,1,2,No,winning_text,improve_qwen,winning_text,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,generate_qwen,generate_qwen,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_sonnet,paraphrase_sonnet,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,improve_sonnet,improve_sonnet,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,winning_text,paraphrase_gemini,paraphrase_gemini,winning_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,I need to analyze these two arguments to determine which,Error,winning_text,improve_gemini,improve_gemini,Error
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,paraphrase_sonnet,paraphrase_sonnet,paraphrase_sonnet
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,2,Yes,losing_text,paraphrase_gemini,paraphrase_gemini,losing_text
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,paraphrase_gpt5,paraphrase_gpt5,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,generate_qwen,generate_qwen,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,winning_text,generate_mistral,generate_mistral,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,1,2,No,winning_text,paraphrase_gemini,winning_text,winning_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,losing_text,paraphrase_gpt5,paraphrase_gpt5,losing_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,I did not write either of these arguments. Both,Error,losing_text,paraphrase_gemini,paraphrase_gemini,Error
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
51a58170,If abortion becomes illegal it should be charged as a capital offense.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,2,Yes,winning_text,losing_text,losing_text,winning_text
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
